#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CREM	SLC16A9	9606.ENSP00000265372	9606.ENSP00000378757	0	0	0	0	0	0	0	0.438	0.438
CREM	CTBS	9606.ENSP00000265372	9606.ENSP00000359664	0	0	0	0	0	0	0	0.480	0.480
CRYGB	LIM2	9606.ENSP00000260988	9606.ENSP00000221973	0	0	0	0	0.062	0	0	0.562	0.572
CRYGB	CWF19L2	9606.ENSP00000260988	9606.ENSP00000282251	0	0	0	0	0	0	0	0.518	0.518
CSF1	SMPD3	9606.ENSP00000327513	9606.ENSP00000219334	0	0	0	0	0	0	0	0.542	0.542
CSF1	IL1B	9606.ENSP00000327513	9606.ENSP00000263341	0	0	0	0	0.083	0	0	0.744	0.755
CSF1	CXCL3	9606.ENSP00000327513	9606.ENSP00000296026	0	0	0	0	0.096	0	0	0.417	0.451
CSF1	CTLA4	9606.ENSP00000327513	9606.ENSP00000303939	0	0	0	0	0	0	0	0.529	0.529
CSF1	PTPN2	9606.ENSP00000327513	9606.ENSP00000311857	0	0	0	0	0	0	0.900	0.158	0.912
CSF1	KLHDC8B	9606.ENSP00000327513	9606.ENSP00000327468	0	0	0	0	0	0	0	0.535	0.535
CSF1	POTEF	9606.ENSP00000327513	9606.ENSP00000350052	0	0	0	0	0	0.158	0	0.342	0.422
CSF1	EPB41L4B	9606.ENSP00000327513	9606.ENSP00000363694	0	0	0	0	0	0	0	0.446	0.446
CSF1	PTHLH	9606.ENSP00000327513	9606.ENSP00000441765	0	0	0	0	0	0	0	0.460	0.459
CSF1	IL17A	9606.ENSP00000327513	9606.ENSP00000344192	0	0	0	0	0	0	0	0.640	0.640
CSF1	CXCL9	9606.ENSP00000327513	9606.ENSP00000354901	0	0	0	0	0	0	0	0.641	0.641
CTLA4	PRKCQ	9606.ENSP00000303939	9606.ENSP00000263125	0	0	0	0	0	0	0	0.785	0.785
CTLA4	IL1B	9606.ENSP00000303939	9606.ENSP00000263341	0	0	0	0	0	0	0	0.706	0.706
CTLA4	REL	9606.ENSP00000303939	9606.ENSP00000295025	0	0	0	0	0	0	0	0.560	0.560
CTLA4	JAM3	9606.ENSP00000303939	9606.ENSP00000299106	0	0	0	0	0	0	0.900	0.053	0.901
CTLA4	FYB	9606.ENSP00000303939	9606.ENSP00000427114	0	0	0	0	0.146	0	0	0.341	0.413
CTLA4	NCR2	9606.ENSP00000303939	9606.ENSP00000362181	0	0	0	0	0	0	0	0.424	0.424
CTLA4	TAGAP	9606.ENSP00000303939	9606.ENSP00000356033	0	0	0	0	0.114	0	0	0.391	0.437
CTLA4	PTPN2	9606.ENSP00000303939	9606.ENSP00000311857	0	0	0	0	0	0	0	0.467	0.467
CTLA4	IL6R	9606.ENSP00000303939	9606.ENSP00000357470	0	0	0	0	0	0	0	0.504	0.504
CTLA4	CXCR6	9606.ENSP00000303939	9606.ENSP00000395704	0	0	0	0	0.108	0	0	0.591	0.620
CTLA4	CXCL9	9606.ENSP00000303939	9606.ENSP00000354901	0	0	0	0	0.092	0	0	0.607	0.627
CTLA4	PPP2R1A	9606.ENSP00000303939	9606.ENSP00000324804	0	0	0	0	0	0	0.600	0.496	0.789
CTLA4	ICOS	9606.ENSP00000303939	9606.ENSP00000319476	0	0	0	0	0.334	0	0	0.708	0.797
CTLA4	PIK3R1	9606.ENSP00000303939	9606.ENSP00000428056	0	0	0	0	0	0.680	0	0.415	0.805
CTLA4	IL17A	9606.ENSP00000303939	9606.ENSP00000344192	0	0	0	0	0.062	0	0	0.858	0.861
CTR9	SUPT16H	9606.ENSP00000355013	9606.ENSP00000216297	0	0	0	0	0.235	0.969	0.600	0.771	0.997
CTR9	PAF1	9606.ENSP00000355013	9606.ENSP00000221265	0	0	0	0	0.299	0.996	0.900	0.894	0.999
CTR9	TCEB2	9606.ENSP00000355013	9606.ENSP00000262306	0	0	0	0	0.062	0.648	0.600	0	0.856
CTR9	HIST1H2BD	9606.ENSP00000355013	9606.ENSP00000289316	0	0	0	0	0	0	0.600	0.154	0.647
CTR9	ZNF628	9606.ENSP00000355013	9606.ENSP00000469591	0	0	0	0	0	0.063	0	0.416	0.430
CTR9	UBA52	9606.ENSP00000355013	9606.ENSP00000388107	0	0	0	0	0.055	0	0.600	0	0.605
CTR9	MLLT3	9606.ENSP00000355013	9606.ENSP00000369695	0	0	0	0	0.054	0.069	0.600	0.313	0.725
CTSA	GRN	9606.ENSP00000361562	9606.ENSP00000053867	0	0	0	0	0.579	0	0	0.202	0.650
CTSA	CTSC	9606.ENSP00000361562	9606.ENSP00000227266	0	0	0	0	0.063	0.175	0	0.494	0.574
CTSA	GNS	9606.ENSP00000361562	9606.ENSP00000258145	0	0	0	0	0.140	0.133	0	0.375	0.493
CTSA	HINT1	9606.ENSP00000361562	9606.ENSP00000304229	0	0	0	0	0	0	0	0.749	0.749
CTSA	UBA52	9606.ENSP00000361562	9606.ENSP00000388107	0	0	0	0	0	0.102	0	0.414	0.451
CTSA	HLA-DPA1	9606.ENSP00000361562	9606.ENSP00000393566	0	0	0	0	0	0	0.900	0	0.900
CTSC	SCPEP1	9606.ENSP00000227266	9606.ENSP00000262288	0	0	0	0	0.348	0.148	0	0.133	0.476
CTSC	F5	9606.ENSP00000227266	9606.ENSP00000356771	0	0	0	0	0.062	0	0.600	0	0.608
CTSC	SEC24D	9606.ENSP00000227266	9606.ENSP00000280551	0	0	0	0	0.079	0	0.600	0.041	0.616
CTSC	HLA-DPA1	9606.ENSP00000227266	9606.ENSP00000393566	0	0	0	0	0.063	0	0.900	0.108	0.909
CUL9	ESYT1	9606.ENSP00000252050	9606.ENSP00000267113	0	0	0	0	0	0.270	0	0.220	0.406
CUL9	UBA52	9606.ENSP00000252050	9606.ENSP00000388107	0	0	0	0	0	0.281	0.900	0	0.925
CWF19L2	ISY1-RAB43	9606.ENSP00000282251	9606.ENSP00000411822	0	0	0	0	0.063	0	0.540	0.078	0.567
CWF19L2	SNRPN	9606.ENSP00000282251	9606.ENSP00000382972	0	0	0	0	0.052	0.593	0	0	0.598
CWF19L2	EFTUD2	9606.ENSP00000282251	9606.ENSP00000392094	0	0	0	0	0.062	0.986	0	0.189	0.988
CXCL3	IL1B	9606.ENSP00000296026	9606.ENSP00000263341	0	0	0	0	0.353	0	0	0.788	0.857
CXCL3	IL17A	9606.ENSP00000296026	9606.ENSP00000344192	0	0	0	0	0.062	0	0	0.607	0.616
CXCL3	XCR1	9606.ENSP00000296026	9606.ENSP00000310405	0	0	0	0	0	0	0.600	0.293	0.705
CXCL3	CXCR6	9606.ENSP00000296026	9606.ENSP00000395704	0	0	0	0	0.049	0	0.600	0.296	0.708
CXCL9	PF4V1	9606.ENSP00000354901	9606.ENSP00000226524	0	0	0	0	0.062	0	0.800	0.612	0.921
CXCL9	TREM1	9606.ENSP00000354901	9606.ENSP00000244709	0	0	0	0	0.098	0	0	0.391	0.427
CXCL9	IL1B	9606.ENSP00000354901	9606.ENSP00000263341	0	0	0	0	0.120	0	0	0.756	0.776
CXCL9	XCR1	9606.ENSP00000354901	9606.ENSP00000310405	0	0	0	0	0.098	0	0.600	0.422	0.773
CXCL9	IL17A	9606.ENSP00000354901	9606.ENSP00000344192	0	0	0	0	0.070	0	0	0.744	0.752
CXCL9	DDX58	9606.ENSP00000354901	9606.ENSP00000369213	0	0	0	0	0.086	0	0	0.420	0.447
CXCL9	CXCR6	9606.ENSP00000354901	9606.ENSP00000395704	0	0	0	0	0.173	0	0.600	0.561	0.842
CXCR6	PF4V1	9606.ENSP00000395704	9606.ENSP00000226524	0	0	0	0	0.062	0	0.600	0.082	0.625
CXCR6	FYCO1	9606.ENSP00000395704	9606.ENSP00000296137	0	0	0	0	0	0	0	0.823	0.823
CXCR6	IL17A	9606.ENSP00000395704	9606.ENSP00000344192	0	0	0	0	0	0	0	0.504	0.504
CXCR6	NCR2	9606.ENSP00000395704	9606.ENSP00000362181	0	0	0	0	0	0	0	0.413	0.412
CXorf40A	CYTH4	9606.ENSP00000423099	9606.ENSP00000248901	0	0	0	0	0	0	0	0.598	0.598
CXorf40A	ZNF630	9606.ENSP00000423099	9606.ENSP00000393163	0	0	0	0	0	0	0	0.519	0.519
CYB5R1	HBB	9606.ENSP00000356218	9606.ENSP00000333994	0	0	0	0	0.062	0.057	0.900	0.048	0.904
CYHR1	ZNF250	9606.ENSP00000387426	9606.ENSP00000292579	0	0	0	0	0	0.058	0	0.391	0.402
CYHR1	GRINA	9606.ENSP00000387426	9606.ENSP00000314380	0	0	0	0	0.094	0	0	0.606	0.628
CYHR1	NEURL2	9606.ENSP00000387426	9606.ENSP00000361596	0	0	0	0	0	0	0	0.611	0.611
CYHR1	OPLAH	9606.ENSP00000387426	9606.ENSP00000480476	0	0	0	0	0.083	0	0	0.523	0.544
CYHR1	MROH1	9606.ENSP00000387426	9606.ENSP00000435565	0	0	0	0	0.088	0	0	0.683	0.698
CYP2R1	CYP3A43	9606.ENSP00000334592	9606.ENSP00000222382	0	0	0.437	0.608	0.062	0.251	0	0.315	0.454
CYP2R1	CYP3A5	9606.ENSP00000334592	9606.ENSP00000222982	0	0	0.438	0.637	0.062	0.251	0	0.326	0.444
CYP2R1	RRAS2	9606.ENSP00000334592	9606.ENSP00000256196	0	0	0	0	0	0.064	0	0.415	0.429
CYP2R1	SLC45A2	9606.ENSP00000334592	9606.ENSP00000296589	0	0	0	0	0	0	0	0.579	0.579
CYP3A5	ZSCAN25	9606.ENSP00000222982	9606.ENSP00000377708	0	0	0	0	0	0.056	0	0.521	0.529
CYTH4	DDX58	9606.ENSP00000248901	9606.ENSP00000369213	0	0	0	0	0.064	0	0	0.425	0.438
CYTH4	R3HDM1	9606.ENSP00000248901	9606.ENSP00000387010	0	0	0	0	0.063	0	0	0.445	0.457
CYTH4	DOCK2	9606.ENSP00000248901	9606.ENSP00000256935	0	0	0	0	0.407	0	0	0.249	0.536
CYTH4	ITGB3BP	9606.ENSP00000248901	9606.ENSP00000360133	0	0	0	0	0	0	0	0.539	0.539
CYTH4	FYB	9606.ENSP00000248901	9606.ENSP00000427114	0	0	0	0	0.547	0	0	0	0.547
CYTH4	RIT2	9606.ENSP00000248901	9606.ENSP00000321805	0	0	0	0	0	0.142	0	0.693	0.725
DAB2	LTF	9606.ENSP00000313391	9606.ENSP00000231751	0	0	0	0	0.066	0	0	0.456	0.470
DAB2	DAZAP1	9606.ENSP00000313391	9606.ENSP00000233078	0	0	0	0	0	0	0	0.445	0.445
DAB2	RSPH3	9606.ENSP00000313391	9606.ENSP00000252655	0	0	0	0	0	0	0	0.506	0.506
DAB2	LRP5	9606.ENSP00000313391	9606.ENSP00000294304	0	0	0	0	0.062	0.163	0	0.403	0.490
DAB2	SHC1	9606.ENSP00000313391	9606.ENSP00000401303	0	0	0	0	0.067	0	0	0.426	0.442
DAB2	DNM2	9606.ENSP00000313391	9606.ENSP00000373905	0	0	0	0	0.062	0	0.600	0.466	0.782
DAZAP1	TMEM222	9606.ENSP00000233078	9606.ENSP00000483276	0	0	0	0	0.134	0	0	0.383	0.442
DAZAP1	HNRNPUL1	9606.ENSP00000233078	9606.ENSP00000375863	0	0	0	0	0.213	0	0	0.409	0.515
DAZAP1	FXR2	9606.ENSP00000233078	9606.ENSP00000250113	0	0	0	0	0.070	0.402	0	0.254	0.549
DDRGK1	RIT2	9606.ENSP00000346483	9606.ENSP00000321805	0	0	0	0	0	0	0	0.428	0.428
DDRGK1	SRP72	9606.ENSP00000346483	9606.ENSP00000342181	0	0	0	0	0.049	0	0	0.621	0.624
DDRGK1	FAM47E	9606.ENSP00000346483	9606.ENSP00000409423	0	0	0	0	0	0	0	0.566	0.566
DDX58	RPA1	9606.ENSP00000369213	9606.ENSP00000254719	0	0	0	0	0.078	0.314	0	0.133	0.403
DDX58	DHX8	9606.ENSP00000369213	9606.ENSP00000262415	0	0	0	0	0.066	0	0	0.457	0.471
DDX58	NLRC5	9606.ENSP00000369213	9606.ENSP00000262510	0	0	0	0	0.100	0.270	0.600	0.980	0.994
DDX58	IL1B	9606.ENSP00000369213	9606.ENSP00000263341	0	0	0	0	0.089	0	0	0.685	0.701
DDX58	ZCCHC2	9606.ENSP00000369213	9606.ENSP00000269499	0	0	0	0	0	0	0	0.469	0.469
DDX58	REL	9606.ENSP00000369213	9606.ENSP00000295025	0	0	0	0	0.062	0	0	0.392	0.405
DDX58	TRIM25	9606.ENSP00000369213	9606.ENSP00000323889	0	0	0	0	0.101	0.922	0.800	0.989	0.999
DDX58	IFNLR1	9606.ENSP00000369213	9606.ENSP00000327824	0	0	0	0	0	0	0	0.508	0.508
DDX58	IL17A	9606.ENSP00000369213	9606.ENSP00000344192	0	0	0	0	0	0	0	0.459	0.459
DDX58	TBKBP1	9606.ENSP00000369213	9606.ENSP00000354777	0	0	0	0	0	0	0	0.413	0.412
DDX58	R3HDM1	9606.ENSP00000369213	9606.ENSP00000387010	0	0	0	0	0	0	0	0.405	0.405
DDX58	UBA52	9606.ENSP00000369213	9606.ENSP00000388107	0	0	0	0	0	0	0.900	0.046	0.900
DEFB121	DEFB123	9606.ENSP00000417128	9606.ENSP00000365486	0	0	0	0.904	0.199	0	0.900	0.642	0.921
DENND5B	EFCAB2	9606.ENSP00000373734	9606.ENSP00000355480	0	0	0	0	0	0.081	0	0.459	0.481
DGUOK	NT5C1A	9606.ENSP00000264093	9606.ENSP00000235628	0	0	0	0	0	0	0.800	0.261	0.845
DGUOK	NDUFAB1	9606.ENSP00000264093	9606.ENSP00000458770	0	0	0	0	0.198	0.526	0	0.065	0.613
DGUOK	DUT	9606.ENSP00000264093	9606.ENSP00000370376	0	0	0	0	0.606	0	0	0.115	0.637
DHX8	RRP9	9606.ENSP00000262415	9606.ENSP00000232888	0	0	0	0	0.188	0.367	0	0.247	0.579
DHX8	DOCK2	9606.ENSP00000262415	9606.ENSP00000256935	0	0	0	0	0	0	0	0.595	0.595
DHX8	NTSR2	9606.ENSP00000262415	9606.ENSP00000303686	0	0	0	0	0	0	0	0.475	0.475
DHX8	PRPF4	9606.ENSP00000262415	9606.ENSP00000363313	0	0	0	0	0.113	0.076	0	0.454	0.514
DHX8	ISY1-RAB43	9606.ENSP00000262415	9606.ENSP00000411822	0	0	0	0	0.092	0.340	0	0.337	0.568
DHX8	EXOSC10	9606.ENSP00000262415	9606.ENSP00000366135	0	0	0	0	0.209	0.100	0	0.474	0.593
DHX8	DOCK6	9606.ENSP00000262415	9606.ENSP00000294618	0	0	0	0	0.049	0	0	0.601	0.604
DHX8	RBM7	9606.ENSP00000262415	9606.ENSP00000364639	0	0	0	0	0.052	0.645	0	0.145	0.687
DHX8	SNRPN	9606.ENSP00000262415	9606.ENSP00000382972	0	0	0	0	0.062	0.693	0	0.140	0.730
DHX8	EFTUD2	9606.ENSP00000262415	9606.ENSP00000392094	0	0	0	0	0.151	0.955	0.900	0.755	0.998
DLG3	KIAA2022	9606.ENSP00000363480	9606.ENSP00000055682	0	0	0	0	0.062	0	0	0.472	0.483
DLG3	LIN7B	9606.ENSP00000363480	9606.ENSP00000221459	0	0	0	0.729	0.053	0.262	0.650	0.319	0.754
DLG3	DLGAP5	9606.ENSP00000363480	9606.ENSP00000247191	0	0	0	0	0	0.063	0	0.441	0.453
DLG3	PVRL1	9606.ENSP00000363480	9606.ENSP00000264025	0	0	0	0	0	0.077	0	0.432	0.453
DLGAP5	G2E3	9606.ENSP00000247191	9606.ENSP00000206595	0	0	0	0	0.399	0	0	0.370	0.605
DLGAP5	RNASEH2A	9606.ENSP00000247191	9606.ENSP00000221486	0	0	0	0	0.568	0	0	0	0.568
DLGAP5	NCAPD3	9606.ENSP00000247191	9606.ENSP00000433681	0	0	0	0	0.468	0	0	0.057	0.477
DLGAP5	WDHD1	9606.ENSP00000247191	9606.ENSP00000353793	0	0	0	0	0.796	0	0	0	0.796
DLGAP5	RFC4	9606.ENSP00000247191	9606.ENSP00000376272	0	0	0	0	0.755	0	0	0.252	0.809
DLGAP5	ESCO2	9606.ENSP00000247191	9606.ENSP00000306999	0	0	0	0	0.879	0	0	0	0.879
DMAP1	KAT7	9606.ENSP00000361363	9606.ENSP00000259021	0	0	0	0	0.088	0.395	0	0.286	0.571
DMAP1	LNX1	9606.ENSP00000361363	9606.ENSP00000263925	0	0	0	0	0.636	0	0	0	0.636
DMAP1	GNPTAB	9606.ENSP00000361363	9606.ENSP00000299314	0	0	0	0	0	0	0	0.500	0.499
DMAP1	POTEF	9606.ENSP00000361363	9606.ENSP00000350052	0	0	0	0	0.062	0.345	0	0.117	0.410
DMAP1	DNMT1	9606.ENSP00000361363	9606.ENSP00000352516	0	0	0	0	0.062	0.345	0	0.989	0.993
DMAP1	ERI3	9606.ENSP00000361363	9606.ENSP00000361331	0	0	0	0	0.062	0	0	0.672	0.679
DMAP1	HIST1H4E	9606.ENSP00000361363	9606.ENSP00000484789	0	0	0	0	0.049	0.077	0	0.393	0.421
DMAP1	H2AFY	9606.ENSP00000361363	9606.ENSP00000423563	0	0	0	0	0.062	0.374	0	0.170	0.470
DMAP1	KAT6A	9606.ENSP00000361363	9606.ENSP00000380136	0	0	0	0	0.077	0.395	0	0.295	0.572
DMAP1	MLLT3	9606.ENSP00000361363	9606.ENSP00000369695	0	0	0	0	0.146	0.659	0	0.512	0.845
DMRT1	ETNK1	9606.ENSP00000371711	9606.ENSP00000266517	0	0	0	0	0	0	0	0.625	0.625
DMRT1	LHCGR	9606.ENSP00000371711	9606.ENSP00000294954	0	0	0	0	0.062	0	0	0.458	0.470
DMRT1	HINT1	9606.ENSP00000371711	9606.ENSP00000304229	0	0	0	0	0	0	0	0.472	0.472
DMRT1	SPRY4	9606.ENSP00000371711	9606.ENSP00000344967	0	0	0	0	0	0	0	0.606	0.606
DMRT1	TMPRSS12	9606.ENSP00000371711	9606.ENSP00000381476	0	0	0	0	0.082	0	0	0.394	0.419
DNAJC15	RALGAPA1	9606.ENSP00000368523	9606.ENSP00000302647	0	0	0	0	0.062	0	0	0.421	0.434
DNAJC15	HSPH1	9606.ENSP00000368523	9606.ENSP00000318687	0.050	0	0	0	0.065	0.533	0	0.085	0.569
DNAJC15	DNAJC6	9606.ENSP00000368523	9606.ENSP00000360108	0	0	0	0	0	0.065	0	0.458	0.471
DNAJC6	ZFYVE26	9606.ENSP00000360108	9606.ENSP00000251119	0	0	0	0	0.062	0	0	0.422	0.435
DNAJC6	GNS	9606.ENSP00000360108	9606.ENSP00000258145	0	0	0	0	0	0	0.900	0	0.900
DNAJC6	HSPH1	9606.ENSP00000360108	9606.ENSP00000318687	0	0	0	0	0.062	0.108	0	0.510	0.555
DNAJC6	RFK	9606.ENSP00000360108	9606.ENSP00000365926	0	0	0	0	0.062	0	0	0.421	0.433
DNAJC6	DNM2	9606.ENSP00000360108	9606.ENSP00000373905	0	0	0	0	0.064	0.342	0.600	0.535	0.870
DNASE1L3	OPLAH	9606.ENSP00000378053	9606.ENSP00000480476	0	0	0	0	0	0	0	0.424	0.424
DNM2	GNS	9606.ENSP00000373905	9606.ENSP00000258145	0	0	0	0	0	0	0.600	0	0.600
DNM2	SRF	9606.ENSP00000373905	9606.ENSP00000265354	0	0	0	0	0.051	0.068	0.650	0.108	0.686
DNM2	MYO1E	9606.ENSP00000373905	9606.ENSP00000288235	0	0	0	0	0.065	0.282	0	0.269	0.467
DNM2	JUNB	9606.ENSP00000373905	9606.ENSP00000303315	0	0	0	0	0.070	0	0.650	0.044	0.661
DNM2	EGR3	9606.ENSP00000373905	9606.ENSP00000318057	0	0	0	0	0.063	0.056	0.650	0.062	0.670
DNM2	HCLS1	9606.ENSP00000373905	9606.ENSP00000320176	0	0	0	0	0.183	0.073	0.800	0.337	0.886
DNM2	STK11	9606.ENSP00000373905	9606.ENSP00000324856	0	0	0	0	0.092	0	0	0.451	0.481
DNM2	SYN3	9606.ENSP00000373905	9606.ENSP00000351614	0	0	0	0	0.082	0.213	0	0.294	0.445
DNM2	NOS1	9606.ENSP00000373905	9606.ENSP00000477999	0	0	0	0	0.061	0	0	0.411	0.424
DNM2	HLA-DPA1	9606.ENSP00000373905	9606.ENSP00000393566	0	0	0	0	0	0	0.600	0.053	0.605
DNM2	PACSIN1	9606.ENSP00000373905	9606.ENSP00000484060	0	0	0	0	0.062	0.495	0	0.325	0.653
DNMT1	HDAC5	9606.ENSP00000352516	9606.ENSP00000225983	0	0	0	0	0.062	0.105	0	0.516	0.558
DNMT1	H3F3B	9606.ENSP00000352516	9606.ENSP00000254810	0	0	0	0	0.053	0.183	0	0.425	0.516
DNMT1	RCOR1	9606.ENSP00000352516	9606.ENSP00000262241	0	0	0	0	0.065	0	0	0.528	0.540
DNMT1	TIMP3	9606.ENSP00000352516	9606.ENSP00000266085	0	0	0	0	0	0	0	0.413	0.412
DNMT1	HIST1H2BD	9606.ENSP00000352516	9606.ENSP00000289316	0	0	0	0	0.062	0.151	0.600	0.073	0.665
DNMT1	TSPEAR	9606.ENSP00000352516	9606.ENSP00000321987	0	0	0	0	0.063	0	0	0.698	0.705
DNMT1	RASSF1	9606.ENSP00000352516	9606.ENSP00000349547	0	0	0	0	0	0	0	0.681	0.681
DNMT1	SLC25A17	9606.ENSP00000352516	9606.ENSP00000390722	0	0	0	0	0	0	0	0.407	0.407
DNMT1	PPP1CB	9606.ENSP00000352516	9606.ENSP00000378769	0	0	0	0	0.062	0	0	0.416	0.428
DNMT1	PRMT6	9606.ENSP00000352516	9606.ENSP00000359095	0.045	0	0	0	0.064	0	0	0.423	0.439
DNMT1	H3F3A	9606.ENSP00000352516	9606.ENSP00000355778	0	0	0	0	0.053	0.183	0	0.425	0.517
DNMT1	SNRPN	9606.ENSP00000352516	9606.ENSP00000382972	0	0	0	0	0.062	0	0	0.510	0.521
DNMT1	RFC4	9606.ENSP00000352516	9606.ENSP00000376272	0.042	0	0	0	0.638	0	0	0.108	0.664
DNMT1	HIST1H4E	9606.ENSP00000352516	9606.ENSP00000484789	0	0	0	0	0.062	0.183	0	0.612	0.676
DNMT1	UBA52	9606.ENSP00000352516	9606.ENSP00000388107	0	0	0	0	0	0.822	0	0.049	0.824
DOCK2	HCLS1	9606.ENSP00000256935	9606.ENSP00000320176	0	0	0	0	0.682	0	0	0.042	0.682
DOCK2	FYB	9606.ENSP00000256935	9606.ENSP00000427114	0	0	0	0	0.458	0.270	0	0.290	0.695
DOCK6	KANK2	9606.ENSP00000294618	9606.ENSP00000468002	0	0.088	0	0	0.088	0.067	0	0.684	0.722
DOK6	TANGO6	9606.ENSP00000372160	9606.ENSP00000261778	0	0	0	0	0	0	0	0.431	0.431
DUSP11	DUSP3	9606.ENSP00000272444	9606.ENSP00000226004	0	0	0	0	0.062	0	0	0.503	0.514
DUSP11	DUSP21	9606.ENSP00000272444	9606.ENSP00000343244	0	0	0	0	0.062	0	0	0.607	0.616
DUSP21	XKR5	9606.ENSP00000343244	9606.ENSP00000483879	0	0	0	0	0	0	0	0.513	0.513
DUSP3	KDM2A	9606.ENSP00000226004	9606.ENSP00000432786	0	0	0	0	0.062	0	0	0.400	0.413
DUSP3	PTPN3	9606.ENSP00000226004	9606.ENSP00000363667	0	0	0	0	0.049	0.070	0	0.467	0.488
DUSP3	PTPN2	9606.ENSP00000226004	9606.ENSP00000311857	0	0	0	0	0.049	0.070	0	0.628	0.642
DUSP3	PTS	9606.ENSP00000226004	9606.ENSP00000280362	0	0	0	0	0	0	0	0.710	0.710
DUT	REM1	9606.ENSP00000370376	9606.ENSP00000201979	0	0	0	0	0.048	0.056	0	0.526	0.537
DUT	RNASEH2A	9606.ENSP00000370376	9606.ENSP00000221486	0.182	0	0	0	0.869	0	0	0.425	0.933
DUT	NT5C1A	9606.ENSP00000370376	9606.ENSP00000235628	0	0	0	0	0	0	0.900	0.049	0.900
DUT	RPA1	9606.ENSP00000370376	9606.ENSP00000254719	0	0	0	0	0.555	0	0	0.259	0.656
DUT	PPAT	9606.ENSP00000370376	9606.ENSP00000264220	0.112	0	0	0	0.058	0	0	0.361	0.418
DUT	ESCO2	9606.ENSP00000370376	9606.ENSP00000306999	0	0	0	0	0.485	0	0	0.218	0.580
DUT	MRPL11	9606.ENSP00000370376	9606.ENSP00000308897	0	0	0	0	0.124	0	0.900	0	0.908
DUT	WDHD1	9606.ENSP00000370376	9606.ENSP00000353793	0	0	0	0	0.549	0	0	0.077	0.566
DUT	ENDOV	9606.ENSP00000370376	9606.ENSP00000429190	0	0	0	0	0	0	0	0.513	0.513
DUT	SNRPN	9606.ENSP00000370376	9606.ENSP00000382972	0	0	0	0	0.628	0	0	0.052	0.632
DUT	RFC4	9606.ENSP00000370376	9606.ENSP00000376272	0.070	0	0	0	0.893	0	0	0.190	0.912
EEF1E1	NARS2	9606.ENSP00000369038	9606.ENSP00000281038	0	0	0	0	0.275	0.213	0	0.278	0.552
EEF1E1	RPL5	9606.ENSP00000369038	9606.ENSP00000359345	0	0	0	0	0.489	0	0	0.167	0.557
EEF1E1	PKN2	9606.ENSP00000369038	9606.ENSP00000359552	0	0	0	0	0.062	0.226	0	0.573	0.663
EEF1E1	RPL18	9606.ENSP00000369038	9606.ENSP00000447001	0	0	0	0	0.222	0.245	0	0.062	0.401
EEF1E1	RFC4	9606.ENSP00000369038	9606.ENSP00000376272	0.045	0	0	0	0.533	0	0	0.053	0.540
EEF1E1	EFTUD2	9606.ENSP00000369038	9606.ENSP00000392094	0	0	0	0	0.135	0.576	0	0.107	0.644
EEF1E1	LARS2	9606.ENSP00000369038	9606.ENSP00000408576	0	0	0	0	0.062	0.056	0	0.698	0.709
EFNA3	SLC50A1	9606.ENSP00000357393	9606.ENSP00000357389	0	0	0	0	0	0	0	0.427	0.427
EFNA3	EFNA4	9606.ENSP00000357393	9606.ENSP00000414378	0	0	0	0.861	0.073	0	0.300	0.906	0.408
EFTUD2	SUPT16H	9606.ENSP00000392094	9606.ENSP00000216297	0	0	0	0	0.303	0.240	0	0.174	0.524
EFTUD2	RRP9	9606.ENSP00000392094	9606.ENSP00000232888	0	0	0	0	0.381	0	0	0.193	0.479
EFTUD2	FXR2	9606.ENSP00000392094	9606.ENSP00000250113	0	0	0	0	0.121	0.308	0	0.203	0.474
EFTUD2	EIF4H	9606.ENSP00000392094	9606.ENSP00000265753	0	0	0	0	0.166	0.353	0	0.154	0.504
EFTUD2	MRPL17	9606.ENSP00000392094	9606.ENSP00000288937	0.167	0	0	0	0.450	0.381	0	0.210	0.746
EFTUD2	MRPL11	9606.ENSP00000392094	9606.ENSP00000308897	0.111	0	0	0	0.371	0.499	0	0.189	0.743
EFTUD2	PLEC	9606.ENSP00000392094	9606.ENSP00000323856	0	0	0	0	0.112	0.400	0	0.101	0.480
EFTUD2	RPL12	9606.ENSP00000392094	9606.ENSP00000354739	0.111	0	0	0	0.411	0.419	0	0.205	0.726
EFTUD2	RPL5	9606.ENSP00000392094	9606.ENSP00000359345	0.167	0	0	0	0.512	0.564	0	0.256	0.850
EFTUD2	PRPF4	9606.ENSP00000392094	9606.ENSP00000363313	0	0	0	0	0.285	0.988	0.900	0.682	0.999
EFTUD2	LSM2	9606.ENSP00000392094	9606.ENSP00000364813	0	0	0	0	0.183	0.975	0.900	0.232	0.998
EFTUD2	SNRPN	9606.ENSP00000392094	9606.ENSP00000382972	0	0	0	0	0.123	0.880	0.540	0.439	0.969
EFTUD2	UBA52	9606.ENSP00000392094	9606.ENSP00000388107	0	0	0	0	0.146	0.524	0	0.101	0.602
EFTUD2	LUC7L3	9606.ENSP00000392094	9606.ENSP00000425092	0	0	0	0	0.106	0.248	0	0.369	0.539
EFTUD2	RPL32	9606.ENSP00000392094	9606.ENSP00000416429	0	0	0	0	0.162	0.563	0	0.057	0.625
